1|179|1|11|19|LINESTRING (-58.553454 -34.819056, -58.518254 -34.825366)
2|179|2|11|19|LINESTRING (-58.553454 -34.819056, -58.518254 -34.825366)
3|179|3|11|19|LINESTRING (-58.553454 -34.819056, -58.518254 -34.825366)
4|179|4|11|19|LINESTRING (-58.553454 -34.819056, -58.518254 -34.825366)
5|179|1|29|20|LINESTRING (-58.553454 -34.819056, -58.518254 -34.825366)
6|179|2|29|20|LINESTRING (-58.553454 -34.819056, -58.518254 -34.825366)
7|179|3|29|20|LINESTRING (-58.553454 -34.819056, -58.518254 -34.825366)
8|179|4|29|20|LINESTRING (-58.553454 -34.819056, -58.518254 -34.825366)
