96|aproximacion_interna|aprox_presicion|Cat2-3|4|longitud|900
97|aproximacion_interna|aprox_visual|null|ulm|pendiente|null
98|aproximacion_interna|aprox_visual|null|uso_agro_aereo|pendiente|null
99|aproximacion_interna|aprox_visual|null|1|pendiente|null
100|aproximacion_interna|aprox_visual|null|2|pendiente|null
101|aproximacion_interna|aprox_visual|null|3|pendiente|null
102|aproximacion_interna|aprox_visual|null|4|pendiente|null
103|aproximacion_interna|aprox_no_presicion|null|1-2|pendiente|null
104|aproximacion_interna|aprox_no_presicion|null|3|pendiente|null
105|aproximacion_interna|aprox_no_presicion|null|4|pendiente|null
106|aproximacion_interna|aprox_presicion|Cat1|1-2|pendiente|2.5
107|aproximacion_interna|aprox_presicion|Cat1|3|pendiente|2
108|aproximacion_interna|aprox_presicion|Cat2-3|4|pendiente|2
109|aproximacion|aprox_visual|null|ulm|longitud_borde_interior|50
110|aproximacion|aprox_visual|null|uso_agro_aereo|longitud_borde_interior|45
111|aproximacion|aprox_visual|null|1|longitud_borde_interior|60
112|aproximacion|aprox_visual|null|2|longitud_borde_interior|80
113|aproximacion|aprox_visual|null|3|longitud_borde_interior|150
114|aproximacion|aprox_visual|null|4|longitud_borde_interior|150
115|aproximacion|aprox_no_presicion|null|1-2|longitud_borde_interior|150
116|aproximacion|aprox_no_presicion|null|3|longitud_borde_interior|300
117|aproximacion|aprox_no_presicion|null|4|longitud_borde_interior|300
118|aproximacion|aprox_presicion|Cat1|1-2|longitud_borde_interior|150
119|aproximacion|aprox_presicion|Cat1|3|longitud_borde_interior|300
120|aproximacion|aprox_presicion|Cat2-3|4|longitud_borde_interior|300
121|aproximacion|aprox_visual|null|ulm|distancia_desde_umbral|25
122|aproximacion|aprox_visual|null|uso_agro_aereo|distancia_desde_umbral|15
123|aproximacion|aprox_visual|null|1|distancia_desde_umbral|30
124|aproximacion|aprox_visual|null|2|distancia_desde_umbral|60
125|aproximacion|aprox_visual|null|3|distancia_desde_umbral|60
126|aproximacion|aprox_visual|null|4|distancia_desde_umbral|60
127|aproximacion|aprox_no_presicion|null|1-2|distancia_desde_umbral|60
128|aproximacion|aprox_no_presicion|null|3|distancia_desde_umbral|60
129|aproximacion|aprox_no_presicion|null|4|distancia_desde_umbral|60
130|aproximacion|aprox_presicion|Cat1|1-2|distancia_desde_umbral|60
131|aproximacion|aprox_presicion|Cat1|3|distancia_desde_umbral|60
132|aproximacion|aprox_presicion|Cat2-3|4|distancia_desde_umbral|60
133|aproximacion|aprox_visual|null|ulm|divergencia|10
134|aproximacion|aprox_visual|null|uso_agro_aereo|divergencia|10
135|aproximacion|aprox_visual|null|1|divergencia|10
136|aproximacion|aprox_visual|null|2|divergencia|10
137|aproximacion|aprox_visual|null|3|divergencia|10
138|aproximacion|aprox_visual|null|4|divergencia|10
139|aproximacion|aprox_no_presicion|null|1-2|divergencia|15
140|aproximacion|aprox_no_presicion|null|3|divergencia|15
141|aproximacion|aprox_no_presicion|null|4|divergencia|15
142|aproximacion|aprox_presicion|Cat1|1-2|divergencia|15
143|aproximacion|aprox_presicion|Cat1|3|divergencia|15
144|aproximacion|aprox_presicion|Cat2-3|4|divergencia|15
145|aproximacion|aprox_visual|null|ulm|longitud_primera_seccion|500
146|aproximacion|aprox_visual|null|uso_agro_aereo|longitud_primera_seccion|1500
147|aproximacion|aprox_visual|null|1|longitud_primera_seccion|1600
148|aproximacion|aprox_visual|null|2|longitud_primera_seccion|2500
149|aproximacion|aprox_visual|null|3|longitud_primera_seccion|3000
150|aproximacion|aprox_visual|null|4|longitud_primera_seccion|3000
151|aproximacion|aprox_no_presicion|null|1-2|longitud_primera_seccion|2500
152|aproximacion|aprox_no_presicion|null|3|longitud_primera_seccion|3000
153|aproximacion|aprox_no_presicion|null|4|longitud_primera_seccion|3000
154|aproximacion|aprox_presicion|Cat1|1-2|longitud_primera_seccion|3000
155|aproximacion|aprox_presicion|Cat1|3|longitud_primera_seccion|3000
156|aproximacion|aprox_presicion|Cat2-3|4|longitud_primera_seccion|3000
157|aproximacion|aprox_visual|null|ulm|pendiente_primera_seccion|4
158|aproximacion|aprox_visual|null|uso_agro_aereo|pendiente_primera_seccion|15
159|aproximacion|aprox_visual|null|1|pendiente_primera_seccion|5
160|aproximacion|aprox_visual|null|2|pendiente_primera_seccion|4
161|aproximacion|aprox_visual|null|3|pendiente_primera_seccion|3.33
162|aproximacion|aprox_visual|null|4|pendiente_primera_seccion|2.5
163|aproximacion|aprox_no_presicion|null|1-2|pendiente_primera_seccion|3.3
164|aproximacion|aprox_no_presicion|null|3|pendiente_primera_seccion|2
165|aproximacion|aprox_no_presicion|null|4|pendiente_primera_seccion|2
166|aproximacion|aprox_presicion|Cat1|1-2|pendiente_primera_seccion|2.5
167|aproximacion|aprox_presicion|Cat1|3|pendiente_primera_seccion|2
168|aproximacion|aprox_presicion|Cat2-3|4|pendiente_primera_seccion|2
169|aproximacion|aprox_visual|null|ulm|longitud_segunda_seccion|null
170|aproximacion|aprox_visual|null|uso_agro_aereo|longitud_segunda_seccion|null
171|aproximacion|aprox_visual|null|1|longitud_segunda_seccion|null
172|aproximacion|aprox_visual|null|2|longitud_segunda_seccion|null
173|aproximacion|aprox_visual|null|3|longitud_segunda_seccion|null
174|aproximacion|aprox_visual|null|4|longitud_segunda_seccion|null
175|aproximacion|aprox_no_presicion|null|1-2|longitud_segunda_seccion|null
176|aproximacion|aprox_no_presicion|null|3|longitud_segunda_seccion|3600
177|aproximacion|aprox_no_presicion|null|4|longitud_segunda_seccion|3600
178|aproximacion|aprox_presicion|Cat1|1-2|longitud_segunda_seccion|12000
179|aproximacion|aprox_presicion|Cat1|3|longitud_segunda_seccion|3600
180|aproximacion|aprox_presicion|Cat2-3|4|longitud_segunda_seccion|3600
181|aproximacion|aprox_visual|null|ulm|pendiente_segunda_seccion|null
182|aproximacion|aprox_visual|null|uso_agro_aereo|pendiente_segunda_seccion|null
183|aproximacion|aprox_visual|null|1|pendiente_segunda_seccion|null
184|aproximacion|aprox_visual|null|2|pendiente_segunda_seccion|null
185|aproximacion|aprox_visual|null|3|pendiente_segunda_seccion|null
