537|01030000000100000005000000E8F402870BA44DC0475E83BDCF8241C0D738617A07A44DC00F1D30F3D78241C0844BA08912A54DC0CB953B14318341C0DE58139616A54DC0F3F07EDE288341C0E8F402870BA44DC0475E83BDCF8241C0|820|30|448|10
549|010300000001000000050000005ED1E693F61450C0006C3BBF592537C0C45FB0DCF11450C0A14BCF105D2537C0ACB0CD15191550C05568C393572837C0E55A1DCD1D1550C091491842542837C05ED1E693F61450C0006C3BBF592537C0|1475|30|456|1
552|01030000000100000005000000EFEFD06B064F4DC0EA1ED63BF54C41C09D76D401F64E4DC0E0E3AB67EF4C41C0F6B0E578CC4D4DC00E9C01282C4F41C0B0A9A0E3DC4D4DC089C475FC314F41C0EFEFD06B064F4DC0EA1ED63BF54C41C0|2110|50|459|6
554|01030000000100000005000000CA9C9E064E3D4EC0A7C2DC3F0EC93FC0CE318FF93E3D4EC002B4AF1712C93FC0B30BDD49AA3D4EC049BBC977DCCD3FC0E9A7B257B93D4EC05AC0D89FD8CD3FC0CA9C9E064E3D4EC0A7C2DC3F0EC93FC0|2100|45|461|1
561|010300000001000000050000005559915C325050C0FEE0FFBE7A5038C097A159F9315050C05C669A0E695038C04DA59450714F50C0E65CDDBEA15038C0041EB2B3714F50C0AE56526FB35038C05559915C325050C0FEE0FFBE7A5038C0|1200|30|466|10
563|010300000001000000050000005D314A9EC4DC4DC0CA8CB6897DD940C05460D9FEBCDC4DC036B7F4CE7ED940C0507FCF6EFEDC4DC0A300A01391DA40C029C36D0E06DD4DC0B88757CE8FDA40C05D314A9EC4DC4DC0CA8CB6897DD940C0|940|23|468|10
564|01030000000100000005000000EF06E82642DC4DC08F563E6336DA40C062722BAC43DC4DC02A1B53C23CDA40C02DB2385B85DD4DC0E351271E07DA40C0B2B9C8D583DD4DC0BFA81CBF00DA40C0EF06E82642DC4DC08F563E6336DA40C0|940|23|468|10
569|01030000000100000005000000AF0DDC8370524EC0AB0E62B33EF540C0E4E462CD68524EC0748519CC44F540C01DE98415D5534EC0961F711285F640C0BC7709CCDC534EC0AACE8CF97EF640C0AF0DDC8370524EC0AB0E62B33EF540C0|1200|30|473|1
570|01030000000100000005000000AFAF613C2A534EC02FEFDA7AD2F540C0193BCB942F534EC0C4FF8C35D7F540C099F608E817544EC0AC2CF7B020F540C059159A8F12544EC0B5EB58F61BF540C0AFAF613C2A534EC02FEFDA7AD2F540C0|870|23|473|10
579|010300000001000000050000005A93D41CCE0B4FC0D055A38DA36A43C050409CCCCA0B4FC0059C2F159B6A43C05EFA049B8D0A4FC062432BF9E66A43C05F6CF8EA900A4FC066F0AF71EF6A43C05A93D41CCE0B4FC0D055A38DA36A43C0|870|30|480|10
580|010300000001000000050000005E566319D10A4FC0CE2D98DB436B43C09484B82DDB0A4FC07726D1E5476B43C0A0AA83D3760B4FC074225B545A6A43C031D85EBF6C0B4FC0744C3D4A566A43C05E566319D10A4FC0CE2D98DB436B43C0|1000|30|480|10
582|0103000000010000000500000097CB0D19A37C4CC00E979C549F8B42C09A957CAEA27C4CC0DD76862FA88B42C0CF2A55E9DB7D4CC0B5D9729FB18B42C05D989D53DC7D4CC005C986C4A88B42C097CB0D19A37C4CC00E979C549F8B42C0|800|30|482|10
233|010300000001000000050000009C5B404A40704CC04C5B6313024E3DC0DB2F6BF240704CC027B079D90D4E3DC0E6D0EBBF5E714CC032791BD4DC4D3DC00B7CA0175E714CC0147F0A0ED14D3DC09C5B404A40704CC04C5B6313024E3DC0|854|20|637|10
236|0103000000010000000500000079893D645EEE50C070CBD02A3D7D41C04FA3A28F65EE50C0861BDC903C7D41C041E5800A5DEE50C0346B8E50297C41C052C84BDF55EE50C07F3281EA297C41C079893D645EEE50C070CBD02A3D7D41C0|725|40|204|10
239|01030000000100000005000000AF9EDD33789F4DC0F041A7A0912A3DC0973AF435659F4DC020BE11BD9D2A3DC02FAEDF88C09F4DC09DEC2DFE562C3DC0A2050C87D39F4DC0E4AE88E14A2C3DC0AF9EDD33789F4DC0F041A7A0912A3DC0|1200|60|206|10
671|010300000001000000050000000FC6FF86A8CB4FC049C4B10A40FB42C0F42CE33DAFCB4FC0219F5F0C40FB42C0DE71149AAFCB4FC0D4275BD658FA42C00F255BE3A8CB4FC007FEACD458FA42C00FC6FF86A8CB4FC049C4B10A40FB42C0|749|18|552|10
454|010300000001000000050000002F9630E9F99451C0060E7DE92A4543C014DA749AFB9451C04556895C334543C0F77CAB631A9651C0A41BF692A54443C0A9B92BB2189651C039CB0C209D4443C02F9630E9F99451C0060E7DE92A4543C0|1600|30|384|1
458|010300000001000000050000006AA8A437F7CA51C0963BA717BB8C44C0088DCB2EFDCA51C0B7B38F52CA8C44C03260834FAECB51C004D0D47E2B8C44C04E8D2A58A8CB51C016A337441C8C44C06AA8A437F7CA51C0963BA717BB8C44C0|1200|60|387|10
462|010300000001000000050000003C41876C5F634EC0BEA17EE03FC242C0E82F9FA657634EC02B25B03546C242C076497B7857644EC02EED19680DC342C0DDD5643E5F644EC0260BC71207C342C03C41876C5F634EC0BEA17EE03FC242C0|600|30|390|10
675|01030000000100000005000000CC9552F76ECE4EC0459F1FCD0B0D40C0549CF4CF66CE4EC0DC1929440D0D40C03BD90999A1CE4EC032FB5C4FFA0D40C01DAD90C0A9CE4EC041294DD8F80D40C0CC9552F76ECE4EC0459F1FCD0B0D40C0|840|25|555|10
463|01030000000100000005000000AB3D896261634EC04631ADCBEEC242C0D9AF4F6E6C634EC0706D54D0EFC242C098F6B2C18B634EC0E91E463318C242C015B32AB680634EC015B1A62E17C242C0AB3D896261634EC04631ADCBEEC242C0|950|30|390|10
678|010300000001000000050000005BA312EBAB8F4FC0756B23CB9B4641C09E80D623B68F4FC0DE559C739E4641C02B24F3F733904FC04E58BE2A534541C0666A78BF29904FC03C0C5A82504541C05BA312EBAB8F4FC0756B23CB9B4641C0|1000|30|558|10
473|01030000000100000005000000764D183F5FAE4FC0B217024B071241C0BABAC21067AE4FC0F0658841071241C0B652E0A364AE4FC0AB86AE08A51041C0082177D25CAE4FC0BE7E2712A51041C0764D183F5FAE4FC0B217024B071241C0|1200|23|397|1
682|01030000000100000005000000C234B95CC7124EC0FB86B84A13EA41C01B67AF86C1124EC002C309AB15EA41C05377F3FDB4134EC0359D3C29A2EB41C079272CD4BA134EC054F5D5C89FEB41C0C234B95CC7124EC0FB86B84A13EA41C0|1500|18|561|6
487|010300000001000000050000008AB26996290451C0D9AF4ECB0B6844C0C109E709260451C0536512A1156844C03A012B870E0551C0CD8DDB49D76844C026B27E13120551C0923FDE73CD6844C08AB26996290451C0D9AF4ECB0B6844C0|1150|39|409|10
748|0103000000010000000500000095260EA26CB44DC04844A3A213B23FC0019AE2C676B44DC0E36B6F4A17B23FC0F273F7CAAFB44DC0A4BF439B48B03FC0036554A6A5B44DC055B884F344B03FC095260EA26CB44DC04844A3A213B23FC0|799|30|615|10
749|01030000000100000005000000020EF611451A50C044CB9A487BF840C08CD1D54E471A50C06788156178F840C075F4A3CDEB1950C011789F75B4F740C089BEC790E91950C02365175DB7F740C0020EF611451A50C044CB9A487BF840C0|800|17|640|10
750|0103000000010000000500000084AC529DC31750C0F703D74E33F840C0B4AF926CC01750C0CBA2804133F840C0C00377E6BE1750C081108F8C36F940C0C55D4A17C21750C0DACCE49936F940C084AC529DC31750C0F703D74E33F840C0|880|18|616|10
168|010300000001000000050000002DFB0B7539684DC0AF1A15A567973BC01A8E98143E684DC05789E62170973BC021D16F0874694DC023AD6AFB57953BC0555FE4686F694DC02411C27E4F953BC02DFB0B7539684DC0AF1A15A567973BC0|1300|20|147|1
172|010300000001000000050000004E8243B10C5750C0380756869CFF40C0BDB7FAC40A5750C0640C8EC4A0FF40C0FBF30AEDDE5750C018274388AB0041C0520849D9E05750C0F6ADF149A70041C04E8243B10C5750C0380756869CFF40C0|1550|18|150|1
177|01030000000100000005000000EF9122F8B7084CC0699FF01B00093CC09AFEACF8AE084CC0E94B7DDA07093CC0D72476FB7E094CC0FE359FDB000C3CC0C0D01DFB87094CC0C630DF1CF90B3CC0EF9122F8B7084CC0699FF01B00093CC0|1440|30|154|10
178|010300000001000000050000003CC48676AB334DC0B6473D8CF0853EC0A8E08B5EB0334DC0CDA3742EE5853EC08B4C8CEA89324DC03934071768843EC02439760285324DC04210A57473843EC03CC48676AB334DC0B6473D8CF0853EC0|1075|25|155|10
182|010300000001000000050000000296CEFE03C14EC0B224BD88ACB640C0A8480144FEC04EC01DCAE7FBB3B640C02BAC957FDCC14EC0ADC3F8242CB740C017664E3AE2C14EC0353EB9B124B740C00296CEFE03C14EC0B224BD88ACB640C0|750|30|158|10
507|01030000000100000005000000527CEE200F524DC0655311F5B15541C0149424E901524DC0A58EB08EB45541C03EC38058B7524DC0EB0C8CFF295841C00C380491C4524DC0ED9EC065275841C0527CEE200F524DC0655311F5B15541C0|2817|38|425|1
183|01030000000100000005000000FE9FE6FA30594DC0CE929C75A5D83EC0463CCDEA2B594DC0078674A3B0D83EC0FCB13AAD5B5A4DC0100B253D4ADA3EC0D1FF43BD605A4DC0F5401F0F3FDA3EC0FE9FE6FA30594DC0CE929C75A5D83EC0|1116|25|159|10
186|01030000000100000005000000FDABE43E05C04EC031A650820FBC40C0AE236D5E09C04EC047AB82C811BC40C0231B5E1130C04EC094F40980E0BB40C0F114D8F12BC04EC0B78CDA39DEBB40C0FDABE43E05C04EC031A650820FBC40C0|200|15|161|10
193|01030000000100000005000000EADDD685583D50C03F95A175F3D239C0A0D3A910563D50C0CCA25CCE06D339C09273D9F9F03D50C0394CC7B008D439C05422F16EF33D50C0698AE757F5D339C0EADDD685583D50C03F95A175F3D239C0|1042|36|166|10
198|01030000000100000005000000202AA7E1C8B84DC06B0900E3EA8440C04573AEDAC8B84DC0EF0725CCE38440C0D14549B7D5B74DC070BFE973E48440C02B011BBED5B74DC0A8AAC68AEB8440C0202AA7E1C8B84DC06B0900E3EA8440C0|700|25|171|10
199|010300000001000000050000002BDCD7F858D44EC029873011637D3BC013A8CC5652D44EC025C6B814637D3BC0D061C6C352D44EC0D3D8E67DEF7F3BC094B5F86559D44EC07451617AEF7F3BC02BDCD7F858D44EC029873011637D3BC0|1100|20|172|10
201|010300000001000000050000004D24CC6FAAF34DC001F2505136FD41C0AD6D94E4A7F34DC08B49802340FD41C06592720F86F44DC03DC44C2666FD41C08B44749A88F44DC00A8716545CFD41C04D24CC6FAAF34DC001F2505136FD41C0|622|35|174|10
119|0103000000010000000500000020DC5ACFABDC50C0F3BFC3C52FE446C0639BA8DCA9DC50C0D33C2E433EE446C02E77C3A4EFDE50C05DE25E39D7E446C023DC5496F1DE50C033719EBBC8E446C020DC5ACFABDC50C0F3BFC3C52FE446C0|2810|50|111|6
508|01030000000100000005000000972B63FB96D14CC02B6239EFD40343C06554D0379CD14CC031604125D90343C0C3AADA0E40D24CC0CAC68AAD590343C015506DD23AD24CC083339177550343C0972B63FB96D14CC02B6239EFD40343C0|600|20|426|10
509|0103000000010000000500000079263FE14ED34CC0202346ABA50143C0C9DBD4EA49D34CC01720B040A90143C01188A4B507D44CC02FF787BF4D0243C0420E12AC0CD44CC0771F0E2A4A0243C079263FE14ED34CC0202346ABA50143C0|750|18|427|10
637|01030000000100000005000000DA47D8988AC24EC06F9B6F814FF53EC07B88DFA68CC24EC0B2D570E260F53EC0B06B3AAD62C44EC04A1ACFBBBBF43EC09649E09E60C44EC0DC2AE65AAAF43EC0DA47D8988AC24EC06F9B6F814FF53EC0|2000|30|523|6
642|010300000001000000050000006EC1AF9B7B1350C0A99092D67DC13BC01E3D6A23751350C0D91D1BFA89C13BC0A53556C4311450C09C43B4C082C63BC01506CF3C381450C0DA20999C76C63BC06EC1AF9B7B1350C0A99092D67DC13BC0|2422|45|528|1
643|01030000000100000005000000E9C1D15586E74DC0C061A052BFCD41C01FBA34BC8DE74DC0839217CCC5CD41C02E5B03D573E84DC01B82D16316CD41C0997B9F6E6CE84DC03F8276EA0FCD41C0E9C1D15586E74DC0C061A052BFCD41C0|1000|30|529|10
644|0103000000010000000500000036FB7A6289E84DC0C29B94A80DCE41C035106E5691E84DC0086ABD9A0DCE41C0AFD58BBB8DE84DC01C4EF2CEABCC41C0ADCEDEC785E84DC0A3D2C5DCABCC41C036FB7A6289E84DC0C29B94A80DCE41C0|1199|23|529|6
69|01030000000100000005000000E3BE3579FAA450C019AA72198B113BC0447C02D0F8A450C0541603AB96113BC0390B44FC05A650C0CBA0DF1E86133BC0870A65A507A650C017A4178D7A133BC0E3BE3579FAA450C019AA72198B113BC0|1935|23|60|1
71|0103000000010000000500000007203534D6D04DC08E309B804E2B43C043650637E1D04DC032413AB84C2B43C0B0B9BE909CD04DC0A74883A8452A43C05D4F388E91D04DC076B5D470472A43C007203534D6D04DC08E309B804E2B43C0|930|30|62|10
27|01030000000100000005000000887D8ED36D4C4EC0E0253F65948540C09AE3176E634C4EC0E716B2C2958540C0078E991C8B4C4EC06F42FA206C8640C05B384282954C4EC0430783C36A8640C0887D8ED36D4C4EC0E0253F65948540C0|1050|30|27|10
28|0103000000010000000500000096F5DECDC5D44DC0EDA0B14A0F1B3DC06AA98A15C3D44DC0FFE54927EC1A3DC0E5E22D9486D34DC03BBB57B7371B3DC0BD9E1A4C89D34DC0E261E6DA5A1B3DC096F5DECDC5D44DC0EDA0B14A0F1B3DC0|900|60|28|10
33|01030000000100000005000000A27F6F66BF2B4DC06BFDAA66D4F442C08A0EC0FDB52B4DC06644FB2FD9F442C01519B575882C4DC01BB060D7DCF542C03C6689DE912C4DC0326CEE0DD8F542C0A27F6F66BF2B4DC06BFDAA66D4F442C0|1044|30|32|10
34|01030000000100000005000000CCB7B822AA2B4DC035AC065E77F542C0E67B6F7FB52B4DC0A74CEA037FF542C094AF52777A2C4DC0D9CFB159C7F442C095EEAD1A6F2C4DC04F77F3B3BFF442C0CCB7B822AA2B4DC035AC065E77F542C0|800|40|32|10
36|01030000000100000005000000F9AD155452704DC028260CFEFE2D40C0BC6C8CEC4C704DC0D5F50394062E40C035C099355E714DC030FE4CD3922E40C0449A039D63714DC0A9243F3D8B2E40C0F9AD155452704DC028260CFEFE2D40C0|920|30|34|10
43|01030000000100000005000000DBCC7260ABBB4DC0577F21FD90ED40C0A505284CA6BB4DC0E61AA01A95ED40C0E6E476E36BBC4DC0F579A5D73EEE40C054B9C0F770BC4DC0FEB716BA3AEE40C0DBCC7260ABBB4DC0577F21FD90ED40C0|798|20|39|10
52|0103000000010000000500000078CAD5D6090D4DC0DB26B47F7A2D43C073600A3B0B0D4DC02AAF104A832D43C09F7D345BDD0E4DC0DEB72783552D43C08A7691F6DB0E4DC01FCED7B84C2D43C078CAD5D6090D4DC0DB26B47F7A2D43C0|1200|30|45|10
55|01030000000100000005000000ECE3C6A1F1004FC0BFB2979010BA3EC00BD4B889E7004FC09D5BC2CE13BA3EC07824AEE120014FC07B198E9D28BC3EC01658F2F92A014FC07330545F25BC3EC0ECE3C6A1F1004FC0BFB2979010BA3EC0|880|30|48|10
59|01030000000100000005000000EB600DE026914DC0BD8C7FA0069B41C050808A1C29914DC0A9F47A4B0F9B41C09F79F6FBE9914DC017F7EAC5ED9A41C0D7E852BFE7914DC0FCFEF71AE59A41C0EB600DE026914DC0BD8C7FA0069B41C0|600|30|52|10
60|01030000000100000005000000C0FDF53980914DC0633163967E9B41C08C3F23FF8A914DC07A2861337F9B41C0B2683271A1914DC06C6D7CAE759A41C0A16D4BAC96914DC09BEC7F11759A41C0C0FDF53980914DC0633163967E9B41C0|900|30|52|10
62|010300000001000000050000009505C3EB823D4EC0FB29F1DFE79241C0C141F5698D3D4EC06DEA8AD3E59241C0D3920CC8473D4EC064BD9F2DF59141C06B33164A3D3D4EC09984FC39F79141C09505C3EB823D4EC0FB29F1DFE79241C0|834|30|54|10
63|0103000000010000000500000012C251105C3E4EC0927A2A4D5D9241C0EDC923D5573E4EC0845A3127559241C0B61DD4CF0A3D4EC084C898CEC99241C0B2CCC80A0F3D4EC0249FA6F4D19241C012C251105C3E4EC0927A2A4D5D9241C0|1000|30|54|10
800|010300000001000000050000003795599241214DC01B405FB1F87C40C0DFADFF9C44214DC0CCBDA834F07C40C085179A95B01F4DC002F47650897C40C00069AC8AAD1F4DC0A2BA1BCD917C40C03795599241214DC01B405FB1F87C40C0|1200|30|689|10
66|01030000000100000005000000D94B250EEE844DC06647E228FF873CC0D6113E17F8844DC07224227BFE873CC08641F792E9844DC0A9B1C8C460853CC00C991D8ADF844DC0CD217E7261853CC0D94B250EEE844DC06647E228FF873CC0|1100|30|57|1
70|0103000000010000000500000029A1BE31E56F50C072BFF1AEA8943CC0C8873348E06F50C06044AF5DAC943CC046A465B3417050C00CD02BF5FF9A3CC0354A369D467050C0A3C52246FC9A3CC029A1BE31E56F50C072BFF1AEA8943CC0|2800|30|61|1
73|010300000001000000050000002B3CBD51420C50C0343103730C4F3FC037C4D5E23C0C50C0EFF439931E4F3FC058093DEE440D50C03C7EE7DFC3523FC0936F245D4A0D50C0512E00BFB1523FC02B3CBD51420C50C0343103730C4F3FC0|2200|45|63|1
391|0103000000010000000500000031F18D9B6E1E50C0FD585F76F0AD41C091AEF592721E50C099EC7268F0AD41C0382E895C711E50C0FD9DFC0003AD41C050A738656D1E50C05F98E70E03AD41C031F18D9B6E1E50C0FD585F76F0AD41C0|780|23|339|10
72|010300000001000000050000006F32135114D04DC022D342D0A72A43C0A39943D311D04DC0D2457472B02A43C07DB09FBB5DD14DC0A9C205DBEB2A43C0EAD9223960D14DC0F00AC938E32A43C06F32135114D04DC022D342D0A72A43C0|930|30|62|10
75|01030000000100000005000000B649A127CFD04EC0DC6576E0DA0D40C071461959C8D04EC066E1F00CDC0D40C08A2A3438FCD04EC05B7631F5B50E40C060A0DB0603D14EC09B55B2C8B40E40C0B649A127CFD04EC0DC6576E0DA0D40C0|750|20|64|10
76|01030000000100000005000000BB3E15649EF04EC03172A31FEF3F43C092C2D981A0F04EC0D7DBF02BF43F43C0E0AFE4EE84F14EC0B1027D06B93F43C0AE5603D182F14EC0335337FAB33F43C0BB3E15649EF04EC03172A31FEF3F43C0|650|18|65|10
78|010300000001000000050000004BC2DA20B1AE4EC0579625832EC941C01A3DEFC2B8AE4EC0D41DB9CE34C941C0A66DBF9E91AF4EC025A9E54485C841C05B22A8FC89AF4EC00E3D6DF97EC841C04BC2DA20B1AE4EC0579625832EC941C0|845|30|67|10
